@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
31,71,83,28,4,-8,94,-125,28,92,-126,30,125,-82,-163,-69,-154,standing
28,58,55,22,0,-26,34,-29,-188,-208,-327,39,107,-102,-164,-92,-171,sitting
28,58,55,22,0,4,102,-139,5,77,-68,14,105,-126,-204,-95,-148,sittingdown
75,67,67,24,0,-10,93,-149,-8,89,-97,19,126,-102,-190,-74,-151,standing
28,58,55,22,0,0,102,-95,6,87,-123,24,103,-88,-195,-86,-163,standing
46,62,75,28,6,-1,108,-92,7,91,-122,20,108,-95,-174,-89,-160,standing
46,62,75,28,6,-15,95,-95,5,86,-108,31,73,-136,-166,-107,-162,walking
31,71,83,28,4,-27,85,-122,5,88,-130,15,44,-139,-219,-79,-166,walking
31,71,83,28,4,-4,90,-125,3,89,-138,25,121,-83,-172,-73,-165,standing
31,71,83,28,4,-7,83,-128,12,87,-78,8,119,-87,-154,-116,-128,sittingdown
46,62,75,28,6,6,86,-16,10,29,-28,18,97,-64,-148,-107,-154,sitting
28,58,55,22,0,-5,98,-96,14,82,-124,41,105,-79,-194,-78,-153,standing
46,62,75,28,6,-6,95,-91,-38,39,-158,54,118,-97,-146,-106,-162,walking
46,62,75,28,6,-9,92,-111,5,70,-61,13,104,-78,-213,-92,-161,standingup
31,71,83,28,4,-2,88,-102,-376,-419,-540,-13,114,-78,-150,-103,-106,sittingdown
31,71,83,28,4,4,68,-61,-18,7,-26,65,58,-104,-97,-124,-172,sitting
46,62,75,28,6,-1,87,-48,-22,21,-19,10,108,-92,-167,-92,-158,sitting
28,58,55,22,0,-23,28,-20,-258,-370,-448,27,109,-87,-154,-93,-170,sitting
31,71,83,28,4,-13,93,-127,-18,88,-135,26,125,-72,-158,-72,-154,standing
46,62,75,28,6,-11,65,-120,-42,76,-135,19,209,-109,-160,-43,-150,walking
46,62,75,28,6,-3,78,-32,-1,23,-30,3,94,-70,-152,-110,-165,sitting
46,62,75,28,6,-6,89,-71,8,-7,-78,23,45,-103,-198,-106,-166,standingup
46,62,75,28,6,-7,102,-93,17,84,-86,11,108,-101,-179,-89,-164,standing
28,58,55,22,0,-9,96,-121,-492,-516,-615,29,132,-127,-142,-95,-183,walking
46,62,75,28,6,23,111,-20,16,26,-26,14,101,-61,-149,-102,-163,sittingdown
75,67,67,24,0,-13,95,-150,-4,91,-101,20,122,-107,-189,-82,-144,standing
28,58,55,22,0,-17,113,-142,-493,-516,-616,28,141,-107,-170,-48,-173,walking
46,62,75,28,6,-4,105,-92,6,84,-125,27,108,-97,-176,-90,-158,standing
31,71,83,28,4,-21,74,-126,-267,-286,-383,-7,102,-84,-151,-119,-125,standingup
28,58,55,22,0,0,84,-133,0,79,-76,21,107,-115,-205,-98,-145,sittingdown
31,71,83,28,4,-9,95,-111,19,89,-123,27,123,-81,-163,-74,-155,standing
31,71,83,28,4,-1,63,-67,-25,-33,-27,61,54,-104,-94,-134,-156,sitting
31,71,83,28,4,-15,93,-121,-345,-313,-489,17,119,-82,-169,-85,-142,sittingdown
28,58,55,22,0,-4,108,-118,15,-11,-2,19,107,-117,-180,-121,-135,sittingdown
28,58,55,22,0,-17,92,-116,-490,-515,-613,23,104,-47,-233,-67,-138,standingup
46,62,75,28,6,2,144,-75,-19,118,-88,1,110,-87,-152,-94,-167,walking
28,58,55,22,0,-2,104,-99,-2,89,-121,38,97,-67,-187,-88,-158,standing
31,71,83,28,4,-3,113,-116,-40,56,-77,4,129,-91,-214,-70,-175,walking
28,58,55,22,0,1,102,-95,-3,89,-120,41,99,-64,-189,-88,-161,standing
31,71,83,28,4,2,70,-63,-17,-32,-23,68,61,-98,-88,-124,-157,sitting
75,67,67,24,0,-15,94,-100,-10,-7,-21,-61,88,-126,-100,-143,-143,sitting
31,71,83,28,4,2,65,-64,-25,-33,-26,70,63,-94,-89,-132,-169,sitting
46,62,75,28,6,-1,94,-51,-20,23,-15,12,107,-90,-165,-95,-155,sitting
28,58,55,22,0,-1,88,-74,-19,-17,-22,31,109,-89,-168,-87,-163,sitting
31,71,83,28,4,-7,73,-127,-11,95,-110,40,33,-118,-216,-94,-164,walking
46,62,75,28,6,-3,109,-100,8,89,-125,24,108,-99,-179,-89,-161,standing
46,62,75,28,6,-4,104,-98,6,88,-120,22,108,-98,-182,-89,-161,standing
31,71,83,28,4,-1,65,-66,-25,-32,-26,68,61,-98,-87,-128,-156,sitting
46,62,75,28,6,-1,101,-85,16,67,-101,12,108,-94,-171,-99,-170,walking
28,58,55,22,0,0,76,-130,-492,-516,-616,18,103,-48,-278,-98,-148,standingup
28,58,55,22,0,-11,105,-115,-339,-356,-477,44,189,-112,-178,-77,-171,walking
28,58,55,22,0,-31,21,-28,-273,-362,-385,30,110,-100,-152,-92,-162,sitting
75,67,67,24,0,-15,89,-158,-6,87,-94,16,122,-105,-221,-79,-167,standing
46,62,75,28,6,-11,96,-117,-20,85,-152,8,151,-71,-155,-68,-166,walking
31,71,83,28,4,-7,96,-121,5,91,-140,37,124,-77,-169,-71,-154,standing
31,71,83,28,4,-9,93,-115,62,40,-122,25,123,-86,-164,-72,-164,standing
28,58,55,22,0,0,100,-96,-4,82,-127,41,99,-62,-194,-87,-158,standing
46,62,75,28,6,-5,99,-88,-8,78,-124,30,106,-86,-180,-89,-159,standing
31,71,83,28,4,-50,123,-127,68,64,-201,11,120,-104,-222,-49,-167,walking
28,58,55,22,0,1,111,-116,-493,-516,-616,24,128,-130,-177,-71,-175,walking
75,67,67,24,0,-11,95,-97,-11,-21,-21,-69,84,-102,-106,-117,-160,sitting
28,58,55,22,0,-9,77,-116,-492,-516,-615,-3,87,-100,-186,-77,-166,walking
28,58,55,22,0,-4,102,-91,-492,-515,-615,19,105,-101,-199,-86,-167,standing
28,58,55,22,0,-2,102,-97,7,84,-125,32,108,-78,-194,-83,-160,standing
46,62,75,28,6,-6,104,-99,5,86,-123,20,108,-97,-179,-89,-160,standing
28,58,55,22,0,-2,103,-102,2,88,-123,19,92,-95,-191,-86,-160,standing
31,71,83,28,4,-38,108,-126,65,66,-183,34,119,-96,-214,-77,-146,walking
31,71,83,28,4,-7,91,-107,-35,-21,-28,-17,125,-75,-90,-116,-176,standingup
46,62,75,28,6,9,99,-92,-3,81,-66,21,104,-63,-168,-96,-152,sittingdown
31,71,83,28,4,0,95,-117,-39,108,-120,6,124,-96,-216,-88,-178,walking
31,71,83,28,4,-40,130,-121,-489,-511,-611,-26,216,64,-214,-76,-163,walking
28,58,55,22,0,-5,111,-125,-493,-515,-616,23,20,-117,-170,-75,-157,walking
75,67,67,24,0,-13,94,-97,-18,-15,-22,-60,88,-133,-94,-149,-142,sitting
28,58,55,22,0,-28,21,-26,-215,-299,-322,27,107,-88,-148,-95,-169,sitting
28,58,55,22,0,-24,23,-25,-212,-303,-325,26,106,-88,-151,-95,-169,sitting
28,58,55,22,0,-6,102,-97,8,84,-133,16,91,-94,-197,-88,-160,standing
31,71,83,28,4,17,72,-150,21,93,-66,20,116,-65,-161,-92,-171,standingup
31,71,83,28,4,-10,95,-121,2,91,-136,28,118,-83,-179,-79,-139,standing
28,58,55,22,0,1,79,-134,-492,-516,-616,12,96,-41,-262,-91,-167,standingup
28,58,55,22,0,-18,26,-21,-33,-23,-29,-7,78,-93,-145,-93,-171,sitting
28,58,55,22,0,-26,33,-27,-189,-213,-328,39,107,-102,-164,-92,-171,sitting
46,62,75,28,6,1,89,-47,-19,22,-17,15,109,-89,-159,-95,-159,sitting
28,58,55,22,0,-1,100,-97,2,85,-124,25,102,-88,-196,-84,-160,standing
46,62,75,28,6,-5,112,-109,0,10,-54,9,52,-71,-217,-81,-156,standingup
28,58,55,22,0,-7,99,-100,4,83,-125,36,109,-82,-192,-80,-157,standing
31,71,83,28,4,-18,75,-122,4,89,-124,57,46,-127,-220,-95,-170,walking
28,58,55,22,0,-4,101,-101,6,87,-122,40,108,-82,-189,-81,-155,standing
46,62,75,28,6,24,113,-60,22,48,-31,15,100,-65,-192,-95,-157,sittingdown
31,71,83,28,4,-23,78,-121,1,88,-122,55,34,-133,-221,-69,-166,walking
31,71,83,28,4,-6,94,-110,47,56,-117,24,123,-86,-163,-73,-167,standing
46,62,75,28,6,0,100,-118,10,40,-67,22,78,-82,-240,-83,-165,standingup
28,58,55,22,0,-10,43,-14,-17,-19,-22,6,95,-80,-143,-94,-169,sitting
28,58,55,22,0,-7,101,-93,12,87,-129,22,89,-96,-186,-86,-162,standing
31,71,83,28,4,-28,116,-119,-30,148,-72,-143,123,46,-204,-72,-155,walking
46,62,75,28,6,-2,106,-90,12,68,-96,8,108,-95,-171,-95,-168,walking
31,71,83,28,4,-29,62,-139,48,109,-160,20,161,-59,-242,-52,-160,walking
28,58,55,22,0,-6,100,-99,8,82,-131,38,103,-87,-192,-91,-164,standing
46,62,75,28,6,-1,89,-50,-21,21,-19,11,108,-91,-163,-95,-152,sitting
28,58,55,22,0,-2,102,-98,8,88,-120,33,106,-81,-190,-86,-163,standing
28,58,55,22,0,-26,27,-18,-259,-370,-450,27,108,-87,-155,-94,-169,sitting
28,58,55,22,0,-28,25,-27,-267,-361,-350,31,107,-100,-154,-93,-161,sitting
31,71,83,28,4,11,128,-138,28,107,-160,51,229,-108,-222,-43,-168,walking
28,58,55,22,0,-7,106,-95,-491,-515,-614,18,106,-101,-201,-90,-166,standing
46,62,75,28,6,18,91,-12,14,29,-28,24,100,-59,-142,-102,-149,sitting
46,62,75,28,6,-9,94,-99,1,75,-123,21,105,-88,-154,-100,-161,standing
28,58,55,22,0,-12,107,-169,-492,-515,-615,24,98,-36,-317,-73,-134,standingup
31,71,83,28,4,-6,95,-120,6,91,-138,31,118,-83,-173,-78,-158,standing
28,58,55,22,0,-5,100,-100,-7,82,-127,43,100,-63,-182,-80,-152,standing
46,62,75,28,6,-5,66,-55,-9,15,-35,-3,92,-76,-167,-109,-174,sitting
31,71,83,28,4,-21,71,-125,6,97,-141,54,212,-113,-225,-45,-148,walking
31,71,83,28,4,0,65,-65,-25,-32,-26,61,54,-103,-93,-132,-161,sitting
31,71,83,28,4,0,94,-111,67,47,-104,17,124,-92,-172,-71,-160,standing
28,58,55,22,0,17,125,-117,-491,-516,-615,26,140,-111,-169,-50,-174,walking
31,71,83,28,4,6,70,-60,-24,-30,-23,65,58,-90,-89,-131,-167,sitting
28,58,55,22,0,-22,29,-22,-247,-284,-333,37,108,-102,-164,-90,-171,sitting
28,58,55,22,0,22,114,-128,-459,-486,-586,9,156,-107,-182,-78,-172,walking
75,67,67,24,0,-9,95,-97,-18,-15,-22,-60,88,-132,-102,-142,-137,sitting
31,71,83,28,4,4,68,-61,-18,-31,-24,62,55,-93,-93,-136,-156,sitting
75,67,67,24,0,-7,91,-154,-7,89,-99,17,123,-108,-175,-85,-134,standing
28,58,55,22,0,-18,119,-133,-376,-473,-588,-27,141,-106,-170,-73,-167,walking
31,71,83,28,4,13,97,-119,12,89,-109,7,119,-76,-157,-74,-172,standingup
28,58,55,22,0,-29,85,-139,-493,-516,-616,47,155,-137,-182,-49,-165,walking
28,58,55,22,0,-9,98,-109,-493,-516,-616,14,91,-33,-200,-85,-142,standingup
46,62,75,28,6,-11,92,-90,5,85,-104,49,100,-72,-161,-105,-164,walking
46,62,75,28,6,-4,103,-68,5,64,-116,20,104,-86,-155,-97,-154,standing
31,71,83,28,4,-5,95,-114,63,43,-120,21,124,-88,-172,-72,-160,standing
28,58,55,22,0,1,85,-123,-492,-516,-615,32,114,-149,-184,-86,-178,walking
31,71,83,28,4,-9,80,-142,28,73,-152,51,190,-96,-236,-63,-172,walking
28,58,55,22,0,-12,102,-101,7,-12,-8,3,106,-124,-166,-93,-144,sittingdown
46,62,75,28,6,-18,116,-102,0,105,-130,-12,80,-116,-164,-73,-153,walking
28,58,55,22,0,-49,76,-138,-108,116,-140,140,127,-165,-154,-114,-147,walking
46,62,75,28,6,18,91,-12,14,29,-28,25,101,-58,-141,-102,-148,sitting
31,71,83,28,4,16,97,-159,-28,76,-60,48,41,-55,-677,-56,-160,standingup
31,71,83,28,4,5,71,-60,-18,9,-23,71,64,-100,-94,-121,-170,sitting
46,62,75,28,6,-11,88,-103,9,64,-89,33,64,-79,-196,-102,-155,standingup
75,67,67,24,0,-10,82,-148,0,-23,-29,31,24,-96,-266,-118,-171,sitting
46,62,75,28,6,-6,103,-96,3,87,-120,24,107,-97,-178,-88,-161,standing
75,67,67,24,0,0,84,-145,0,65,-97,20,123,-123,-214,-85,-150,walking
28,58,55,22,0,-3,103,-99,-4,86,-122,-37,25,-137,-198,-86,-161,standing
46,62,75,28,6,-9,93,-93,-6,71,-124,11,100,-70,-161,-104,-155,standing
28,58,55,22,0,2,84,-116,-492,-516,-615,30,117,-80,-215,-105,-165,standingup
46,62,75,28,6,-14,92,-100,-2,87,-119,0,38,-112,-177,-98,-160,walking
46,62,75,28,6,-1,92,-55,-21,23,-18,10,109,-84,-170,-93,-151,sitting
31,71,83,28,4,2,69,-63,-19,7,-25,73,66,-98,-93,-112,-176,sitting
46,62,75,28,6,-11,92,-99,-1,71,-122,18,105,-90,-156,-101,-156,standing
28,58,55,22,0,-9,97,-110,-493,-516,-616,8,175,-101,-162,-72,-168,walking
31,71,83,28,4,-25,62,-112,-17,92,-128,41,42,-140,-210,-67,-159,walking
31,71,83,28,4,3,69,-64,-24,-27,-25,61,54,-103,-95,-128,-166,sitting
31,71,83,28,4,0,90,-117,-491,-513,-613,11,125,-98,-221,-80,-182,walking
31,71,83,28,4,-35,84,-177,-301,-388,-419,-18,91,-81,-255,-74,-149,standingup
31,71,83,28,4,-14,93,-129,-3,89,-140,31,120,-79,-173,-74,-155,standing
28,58,55,22,0,11,107,-108,-432,-455,-555,13,129,-116,-167,-82,-180,walking
46,62,75,28,6,-1,93,-52,-21,22,-18,13,108,-88,-163,-95,-152,sitting
75,67,67,24,0,-14,95,-96,-15,-19,-21,-82,67,-101,-109,-135,-141,sitting
46,62,75,28,6,-7,103,-83,4,82,-120,24,106,-87,-155,-98,-154,standing
31,71,83,28,4,-4,95,-110,59,48,-113,17,124,-87,-170,-73,-169,standing
31,71,83,28,4,-1,64,-66,-24,-33,-26,62,55,-102,-94,-135,-156,sitting
28,58,55,22,0,-4,93,-114,-493,-516,-616,19,131,-126,-191,-84,-173,walking
28,58,55,22,0,12,124,-136,-492,-515,-615,73,11,-125,-162,-75,-155,walking
46,62,75,28,6,-5,143,-101,-57,105,-66,1,110,-78,-159,-93,-168,walking
46,62,75,28,6,-8,76,-115,-7,82,-104,-36,126,-108,-193,-112,-157,walking
28,58,55,22,0,-14,39,-20,-17,-26,-26,29,107,-80,-148,-95,-165,sitting
31,71,83,28,4,-1,65,-65,-24,-29,-26,62,55,-102,-95,-126,-165,sitting
31,71,83,28,4,-5,97,-123,2,91,-139,29,120,-81,-172,-73,-157,standing
31,71,83,28,4,8,68,-57,-34,-22,-24,69,62,-110,-88,-146,-165,sitting
28,58,55,22,0,-11,101,-94,-493,-516,-616,19,106,-103,-195,-84,-166,standing
46,62,75,28,6,0,92,-49,-20,22,-17,11,108,-92,-167,-95,-154,sitting
31,71,83,28,4,-38,131,-135,82,66,-172,27,111,-78,-206,-70,-155,walking
28,58,55,22,0,-20,71,-131,-493,-516,-616,59,183,-148,-201,-66,-144,walking
31,71,83,28,4,3,73,-63,-23,-2,-24,91,84,-137,-97,-121,-137,sitting
31,71,83,28,4,-4,95,-112,15,88,-122,22,124,-85,-169,-69,-158,standing
46,62,75,28,6,31,124,-27,22,37,-33,18,91,-54,-170,-93,-143,sittingdown
75,67,67,24,0,-12,98,-128,4,-17,-21,7,0,-87,-241,-108,-123,sitting
28,58,55,22,0,-25,33,-22,-256,-351,-360,29,110,-101,-155,-93,-162,sitting
31,71,83,28,4,-15,75,-125,-491,-514,-614,32,119,-93,-209,-58,-164,walking
46,62,75,28,6,0,96,-53,-19,23,-13,12,108,-91,-162,-96,-153,sitting
28,58,55,22,0,-32,21,-27,-275,-375,-456,27,108,-87,-152,-93,-170,sitting
46,62,75,28,6,-9,103,-80,15,85,-119,34,79,-87,-176,-94,-162,standingup
31,71,83,28,4,6,93,-141,-16,44,-43,72,65,-56,-139,-55,-119,standingup
46,62,75,28,6,-9,97,-98,1,75,-123,19,102,-91,-163,-105,-157,standing
31,71,83,28,4,-6,96,-120,7,91,-137,31,123,-79,-170,-69,-155,standing
46,62,75,28,6,30,123,-47,25,65,-45,22,102,-65,-189,-100,-151,sittingdown
46,62,75,28,6,1,92,-138,59,110,-93,287,165,-201,-156,-71,-157,walking
28,58,55,22,0,-28,27,-24,-191,-204,-332,38,107,-101,-163,-93,-167,sitting
28,58,55,22,0,-5,107,-101,11,89,-122,32,99,-89,-204,-87,-155,standing
46,62,75,28,6,-8,94,-95,1,72,-123,16,103,-88,-153,-105,-158,standing
31,71,83,28,4,4,69,-60,-18,8,-24,72,65,-99,-92,-119,-166,sitting
46,62,75,28,6,-9,63,-50,-9,14,-37,4,95,-70,-160,-106,-168,sitting
46,62,75,28,6,-7,69,-41,-6,18,-35,3,96,-72,-155,-107,-166,sitting
31,71,83,28,4,0,68,-64,-24,-28,-24,64,57,-102,-94,-129,-166,sitting
46,62,75,28,6,-6,76,-93,-41,131,-152,-26,144,-67,-155,-47,-156,walking
75,67,67,24,0,-13,94,-96,-15,-21,-20,-70,85,-104,-127,-148,-125,sitting
28,58,55,22,0,-5,102,-91,13,87,-127,33,100,-91,-192,-89,-165,standing
31,71,83,28,4,-9,95,-115,-431,-449,-566,-2,122,-93,-128,-132,-116,sittingdown
46,62,75,28,6,-5,105,-105,10,89,-118,1,101,-77,-153,-98,-160,sittingdown
28,58,55,22,0,-30,28,-35,-271,-269,-338,26,106,-88,-150,-95,-167,sitting
31,71,83,28,4,1,68,-65,-16,-31,-24,68,61,-98,-86,-124,-161,sitting
31,71,83,28,4,-3,86,-142,12,44,-215,27,180,-76,-209,-48,-163,walking
28,58,55,22,0,5,108,-111,-492,-516,-617,15,125,-129,-176,-87,-181,walking
31,71,83,28,4,-5,95,-112,10,89,-113,25,124,-87,-163,-77,-146,standing
28,58,55,22,0,-12,102,-90,-492,-515,-615,19,106,-103,-195,-86,-167,standing
28,58,55,22,0,-25,34,-23,-253,-349,-348,29,110,-101,-157,-94,-163,sitting
31,71,83,28,4,5,105,-111,17,143,-100,13,133,-94,-205,-80,-193,walking
75,67,67,24,0,-13,115,-143,32,86,-57,9,130,-115,-207,-86,-155,walking
46,62,75,28,6,-1,82,-24,4,26,-30,8,95,-67,-150,-109,-162,sitting
46,62,75,28,6,-10,99,-120,14,21,-65,26,73,-79,-221,-82,-161,standingup
46,62,75,28,6,-6,74,-23,2,23,-32,9,95,-65,-151,-105,-157,sitting
31,71,83,28,4,-22,135,-113,7,112,-104,-126,127,26,-197,-78,-155,walking
75,67,67,24,0,-8,88,-148,17,82,-105,21,124,-121,-216,-88,-152,walking
75,67,67,24,0,-11,88,-142,-10,72,-62,-9,119,-90,-224,-84,-148,standingup
28,58,55,22,0,-5,101,-99,-492,-515,-615,12,129,-131,-184,-89,-172,walking
31,71,83,28,4,-12,85,-131,-475,-496,-597,-11,118,-85,-196,-108,-152,sittingdown
46,62,75,28,6,0,89,-49,-21,22,-19,13,109,-87,-164,-94,-150,sitting
28,58,55,22,0,-17,30,-16,-16,-21,-22,13,103,-74,-143,-96,-175,sitting
28,58,55,22,0,1,103,-97,-4,89,-119,41,97,-65,-190,-91,-163,standing
28,58,55,22,0,-33,29,-33,-228,-252,-344,38,107,-102,-158,-93,-162,sitting
46,62,75,28,6,25,98,-6,17,32,-25,20,98,-53,-139,-103,-150,sitting
28,58,55,22,0,-29,40,-38,-223,-224,-345,38,108,-102,-155,-93,-168,sitting
28,58,55,22,0,-26,26,-18,-260,-371,-452,27,109,-87,-151,-95,-169,sitting
31,71,83,28,4,6,67,-56,-35,-22,-25,69,62,-111,-87,-146,-165,sitting
31,71,83,28,4,-29,113,-149,-433,-484,-584,15,132,-95,-190,-36,-177,walking
31,71,83,28,4,-11,104,-128,1,87,-146,38,117,-42,-157,-83,-143,standing
28,58,55,22,0,-26,34,-26,-181,-204,-326,39,107,-101,-159,-90,-170,sitting
28,58,55,22,0,-6,102,-105,-4,90,-102,25,109,-117,-185,-88,-146,sittingdown
46,62,75,28,6,-2,94,-90,11,71,-103,16,109,-98,-156,-106,-161,walking
46,62,75,28,6,-3,79,-30,1,24,-29,4,94,-70,-153,-109,-163,sitting
46,62,75,28,6,-2,109,-95,9,92,-121,27,107,-99,-176,-90,-159,standing
31,71,83,28,4,-4,95,-113,62,43,-121,26,123,-86,-166,-73,-166,standing
46,62,75,28,6,-10,105,-102,2,87,-121,20,107,-87,-175,-93,-147,walking
28,58,55,22,0,-5,140,-122,-489,-512,-613,-109,193,-56,-178,-54,-170,walking
46,62,75,28,6,7,115,-46,19,86,-100,24,105,-62,-138,-85,-150,sittingdown
46,62,75,28,6,-7,69,-39,-6,19,-34,3,95,-71,-154,-106,-164,sitting
46,62,75,28,6,2,81,-106,-29,99,-158,-22,155,-60,-153,-55,-155,walking
46,62,75,28,6,5,103,-80,3,83,-98,111,35,-184,-178,-105,-164,walking
28,58,55,22,0,12,71,-183,13,57,-23,24,108,-129,-262,-97,-137,sittingdown
46,62,75,28,6,-9,98,-83,6,70,-111,49,58,-67,-178,-89,-150,standingup
31,71,83,28,4,1,91,-119,-22,-53,-227,10,123,-97,-226,-73,-166,walking
46,62,75,28,6,4,93,-125,9,79,-62,18,107,-77,-185,-92,-156,sittingdown
28,58,55,22,0,-1,103,-95,-3,87,-123,37,100,-60,-186,-86,-157,standing
31,71,83,28,4,-12,95,-107,-6,93,-123,7,118,-84,-142,-117,-117,sittingdown
46,62,75,28,6,2,87,-43,-20,23,-17,16,108,-89,-160,-94,-159,sitting
46,62,75,28,6,-2,109,-101,6,88,-125,25,107,-99,-178,-89,-160,standing
75,67,67,24,0,-7,94,-149,-8,89,-96,14,122,-108,-185,-77,-158,standing
28,58,55,22,0,-8,117,-82,-488,-510,-610,27,144,-115,-176,-68,-177,walking
28,58,55,22,0,-8,99,-97,9,82,-135,23,88,-96,-182,-79,-155,standing
28,58,55,22,0,-25,34,-24,-201,-233,-335,38,107,-102,-159,-93,-165,sitting
46,62,75,28,6,-2,97,-100,12,64,-106,10,107,-89,-176,-102,-165,walking
75,67,67,24,0,-16,91,-95,-9,-18,-21,-70,84,-104,-103,-125,-144,sitting
28,58,55,22,0,-1,101,-100,10,85,-126,35,105,-86,-204,-89,-164,standing
28,58,55,22,0,-18,96,-180,32,10,-8,9,108,-125,-242,-116,-125,sittingdown
46,62,75,28,6,-5,74,-33,-2,22,-34,3,94,-70,-152,-109,-165,sitting
28,58,55,22,0,-24,121,-118,-492,-516,-616,24,232,-126,-164,-87,-165,walking
46,62,75,28,6,-2,109,-75,35,89,-106,4,110,-86,-172,-92,-175,walking
28,58,55,22,0,9,87,-138,-491,-515,-615,14,100,-50,-243,-104,-172,standingup
46,62,75,28,6,8,87,-110,-7,106,-138,-56,127,-88,-158,-61,-157,walking
31,71,83,28,4,4,71,-63,-23,-29,-22,61,54,-104,-94,-132,-166,sitting
28,58,55,22,0,-5,103,-90,14,88,-125,16,81,-108,-192,-92,-166,standing
75,67,67,24,0,-12,101,-146,-18,84,-112,41,131,-92,-174,-95,-148,walking
46,62,75,28,6,-14,182,-128,-92,162,9,6,118,-79,-172,-80,-172,walking
31,71,83,28,4,-9,94,-115,17,87,-123,25,123,-84,-167,-72,-161,standing
28,58,55,22,0,-4,100,-101,11,85,-126,32,103,-87,-193,-90,-165,standing
46,62,75,28,6,-3,97,-104,22,93,-102,200,145,-157,-157,-84,-159,walking
46,62,75,28,6,-1,94,-58,-18,18,-18,16,108,-92,-163,-93,-161,sitting
28,58,55,22,0,6,103,-99,-491,-513,-613,24,109,-98,-203,-86,-166,standing
28,58,55,22,0,-6,102,-95,4,86,-128,42,102,-84,-195,-90,-159,standing
28,58,55,22,0,-1,100,-88,-5,85,-126,12,89,-60,-191,-82,-155,standing
28,58,55,22,0,-4,90,-117,-493,-515,-615,46,125,-128,-175,-66,-174,walking
46,62,75,28,6,-23,74,-118,-59,85,-121,2,176,-71,-146,-53,-153,walking
46,62,75,28,6,1,93,-50,-21,23,-14,7,107,-92,-159,-95,-153,sitting
28,58,55,22,0,-34,71,-106,-332,-320,-421,0,83,-104,-181,-89,-152,standingup
46,62,75,28,6,-5,103,-45,3,63,-107,28,107,-84,-160,-91,-152,standing
31,71,83,28,4,-9,99,-123,1,93,-137,33,121,-79,-173,-76,-157,standing
46,62,75,28,6,-9,92,-93,-1,74,-122,14,105,-87,-163,-101,-159,standing
46,62,75,28,6,-2,97,-64,-17,19,-16,-12,105,-90,-172,-91,-156,sitting
28,58,55,22,0,-10,98,-95,-29,133,-38,425,77,-139,-151,-84,-155,walking
28,58,55,22,0,-27,38,-27,-199,-212,-342,38,107,-102,-159,-93,-165,sitting
46,62,75,28,6,-4,101,-86,18,82,-86,11,108,-100,-184,-88,-166,standing
75,67,67,24,0,-15,86,-125,-18,80,-81,-8,109,-109,-207,-91,-142,standingup
31,71,83,28,4,-14,91,-124,-317,-309,-422,4,118,-77,-174,-86,-139,sittingdown
46,62,75,28,6,-1,96,-59,-16,17,-11,-3,103,-100,-169,-92,-160,sitting
28,58,55,22,0,16,120,-119,-424,-445,-544,48,20,-110,-178,-74,-165,walking
28,58,55,22,0,-12,97,-124,-492,-516,-615,46,121,-126,-193,-68,-168,walking
28,58,55,22,0,-8,96,-120,-493,-516,-616,30,124,-128,-173,-72,-183,walking
31,71,83,28,4,-11,93,-122,11,94,-128,25,121,-87,-154,-73,-173,standingup
31,71,83,28,4,-19,110,-105,-490,-513,-613,-166,251,7,-165,-87,-185,walking
28,58,55,22,0,1,70,-187,2,39,-25,20,109,-123,-243,-89,-140,sittingdown
31,71,83,28,4,-20,83,-138,-308,-302,-442,-2,115,-77,-191,-117,-150,sittingdown
28,58,55,22,0,-26,25,-21,-262,-356,-384,29,109,-101,-158,-94,-163,sitting
31,71,83,28,4,-7,87,-96,-293,-301,-404,-12,110,-86,-140,-120,-118,sittingdown
46,62,75,28,6,-6,108,-98,7,90,-123,22,108,-96,-178,-91,-154,standing
46,62,75,28,6,0,90,-48,-21,22,-18,12,109,-89,-164,-95,-151,sitting
46,62,75,28,6,-16,114,-91,-17,89,-120,2,207,-53,-171,-97,-152,walking
46,62,75,28,6,-2,103,-87,7,77,-98,14,108,-97,-182,-90,-166,standing
31,71,83,28,4,7,89,-136,-20,95,-116,-20,133,-136,-203,-95,-162,walking
46,62,75,28,6,14,112,-39,9,87,-81,23,104,-66,-148,-91,-153,sittingdown
28,58,55,22,0,-38,132,-135,-492,-516,-616,23,104,-161,-177,-98,-163,walking
46,62,75,28,6,-9,93,-94,-2,74,-120,12,104,-88,-166,-103,-162,standing
31,71,83,28,4,6,73,-59,-17,9,-23,67,59,-103,-100,-119,-183,sitting
75,67,67,24,0,-11,93,-91,-12,-17,-21,-65,86,-125,-100,-116,-154,sitting
31,71,83,28,4,-2,66,-66,-24,-29,-25,62,55,-102,-95,-126,-165,sitting
28,58,55,22,0,-1,84,-121,-492,-515,-615,57,120,-112,-197,-86,-156,walking
75,67,67,24,0,-13,91,-153,-6,86,-85,18,124,-113,-181,-94,-128,standing
31,71,83,28,4,1,69,-64,-23,6,-26,90,83,-137,-92,-113,-179,sitting
